publishedAtDate;stars;text;title
2022-11-24T17:43:24.013Z;5;Tolle Tiefgarage, toller Shop;OBI Markt Wien Triester Str.
2022-11-24T02:00:53.204Z;5;;OBI Markt Wien Triester Str.
2022-11-23T14:49:37.714Z;5;;OBI Markt Wien Triester Str.
2022-11-23T10:48:34.771Z;4;;OBI Markt Wien Triester Str.
2022-11-23T08:08:40.290Z;5;hilfsbereite Mitarbeiter;OBI Markt Wien Triester Str.
2022-11-22T19:08:45.505Z;5;Der obi war gut besucht und auch wie ein obi sein soll sauber und nette Mitarbeiter;OBI Markt Wien Triester Str.
2022-11-22T15:14:42.392Z;5;Super Personal! Hilfsbereit und man muss nicht lange suchen! Auch telefonisch sehr freundlich;OBI Markt Wien Triester Str.
2022-11-22T15:12:12.801Z;2;;OBI Markt Wien Triester Str.
2022-11-22T14:08:46.364Z;5;;OBI Markt Wien Triester Str.
2022-11-22T13:00:29.097Z;5;;OBI Markt Wien Triester Str.
2022-11-21T22:14:14.608Z;5;;OBI Markt Wien Triester Str.
2022-11-21T15:19:53.991Z;5;;OBI Markt Wien Triester Str.
2022-11-21T14:27:46.801Z;1;Die Mitarbeiter haben kein lust zum arbeiten;OBI Markt Wien Triester Str.
2022-11-21T04:34:33.305Z;5;Sehr sauber;OBI Markt Wien Triester Str.
2022-11-20T19:08:11.873Z;5;;OBI Markt Wien Triester Str.
2022-11-20T17:56:33.347Z;5;;OBI Markt Wien Triester Str.
2022-11-19T16:09:00.174Z;5;;OBI Markt Wien Triester Str.
2022-11-19T13:19:17.823Z;5;;OBI Markt Wien Triester Str.
2022-11-19T12:18:48.460Z;5;;OBI Markt Wien Triester Str.
2022-11-18T06:17:13.823Z;5;Super schöner Markt und freundliches Personal. Habe alles bekommen was ich gesucht habe. Sehr schöne Weinachtsdeko. Hinschauen lohnt sich auf jeden Fall.;OBI Markt Wien Triester Str.
2022-11-17T10:23:21.486Z;5;;OBI Markt Wien Triester Str.
2022-11-17T06:59:54.923Z;5;;OBI Markt Wien Triester Str.
2022-11-16T23:24:28.218Z;5;;OBI Markt Wien Triester Str.
2022-11-16T22:05:00.847Z;3;Größe Filiale, viel verschiedene waren und genug Parkplätze;OBI Markt Wien Triester Str.
2022-11-16T15:40:05.609Z;1;Sehr unhöflich die alte blonde Dame, an der Info.;OBI Markt Wien Triester Str.
2022-11-16T14:35:31.928Z;4;;OBI Markt Wien Triester Str.
2022-11-15T11:57:01.308Z;4;"???? ??????? ??????? ?????? ??? ?????? ????? ?? ?? ?? ?????? ?????? ?? ?????? ??????? ?????? ????? ?? ????????
???? ???????";OBI Markt Wien Triester Str.
2022-11-14T18:06:31.925Z;4;Ja ist OK mann bekommt  fast alles;OBI Markt Wien Triester Str.
2022-11-13T10:36:41.647Z;5;One of the good OBI stores in Vienna  the one at St.Marx offers less options while the one next to the IKEA at the 19th is much better.;OBI Markt Wien Triester Str.
2022-11-12T16:54:28.237Z;4;;OBI Markt Wien Triester Str.
2022-11-12T12:20:50.146Z;5;;OBI Markt Wien Triester Str.
2022-11-11T21:34:09.775Z;5;Eigentlich alles da, was ein Heimwerker auf schnelle braucht;OBI Markt Wien Triester Str.
2022-11-11T02:31:13.330Z;4;;OBI Markt Wien Triester Str.
2022-11-10T21:13:22.618Z;5;;OBI Markt Wien Triester Str.
2022-11-10T19:14:18.045Z;4;Nice staff;OBI Markt Wien Triester Str.
2022-11-10T08:24:44.843Z;5;immer wieder;OBI Markt Wien Triester Str.
2022-11-08T16:02:48.020Z;4;;OBI Markt Wien Triester Str.
2022-11-08T15:30:47.171Z;5;;OBI Markt Wien Triester Str.
2022-11-07T12:40:30.350Z;4;;OBI Markt Wien Triester Str.
2022-11-06T13:07:27.063Z;5;;OBI Markt Wien Triester Str.
2022-11-05T11:48:36.788Z;5;;OBI Markt Wien Triester Str.
2022-11-05T07:03:20.140Z;1;"Ich finde es sehr traurig dass man auf ein Baustoff Mitarbeiter über 30 Minuten warten muss.
Schade";OBI Markt Wien Triester Str.
2022-11-04T17:58:25.599Z;5;;OBI Markt Wien Triester Str.
2022-11-04T13:59:04.542Z;5;;OBI Markt Wien Triester Str.
2022-11-02T12:45:31.125Z;5;Perfekt;OBI Markt Wien Triester Str.
2022-11-02T12:40:05.090Z;5;;OBI Markt Wien Triester Str.
2022-11-02T10:37:57.913Z;5;;OBI Markt Wien Triester Str.
2022-11-01T22:30:45.220Z;5;;OBI Markt Wien Triester Str.
2022-11-01T09:37:17.083Z;5;Ok;OBI Markt Wien Triester Str.
2022-10-31T23:27:10.120Z;4;;OBI Markt Wien Triester Str.
2022-10-31T18:51:17.752Z;4;;OBI Markt Wien Triester Str.
2022-10-30T13:57:54.406Z;4;;OBI Markt Wien Triester Str.
2022-10-30T12:31:24.197Z;5;O.k.;OBI Markt Wien Triester Str.
2022-10-30T09:32:45.169Z;5;;OBI Markt Wien Triester Str.
2022-10-29T19:34:18.402Z;5;Nice;OBI Markt Wien Triester Str.
2022-10-29T18:26:58.072Z;5;;OBI Markt Wien Triester Str.
2022-10-29T15:59:41.426Z;4;;OBI Markt Wien Triester Str.
2022-10-29T05:20:21.222Z;5;Waren bei Selbstbedienungsladen wo man selber scannen muss sehr hilfsbereit obwohl man nach der Arbeit eigentlich müde ist;OBI Markt Wien Triester Str.
2022-10-28T17:15:13.384Z;5;MitarbeiterIn sind immer hilfsbereit, danke!;OBI Markt Wien Triester Str.
2022-10-28T11:05:40.157Z;5;Freundliche mitarbeiter, die einem zumindest sagen dürfen ob ein kabel ungeeignet ist. Und man nochmal berechnen soll.;OBI Markt Wien Triester Str.
2022-10-27T13:07:46.266Z;5;;OBI Markt Wien Triester Str.
2022-10-27T07:23:15.939Z;4;Riesige Auswahl,  gute Beratung;OBI Markt Wien Triester Str.
2022-10-26T19:17:43.809Z;5;;OBI Markt Wien Triester Str.
2022-10-26T18:24:47.030Z;5;;OBI Markt Wien Triester Str.
2022-10-26T10:26:22.609Z;1;"Am liebsten würde ich 0 Sterne geben, wenn es möglich wäre.  Ich übersiedle von Wiener Neustadt nach Wien und suchte dort einen Badezimmermöbel, da auf dem Homepage sehr schöne Modelle gesehen habe, die mir gefallen hätten.  Kein einziger war ausgestellt und nach meiner Nachfrage beim Mitarbeiter war nur ein schnippischen Antwort "" von dieser Firma haben wir nie ausgestellt "". Die Mitarbeiter haben absolut keine Lust und Interesse zu verkaufen und Umsatz zu machen.  Ich habe selbst über 20 Jahren in Verkauf gearbeitet und ich bin einfach schockiert wie die meisten Mitarbeiter im Verkauf sich benehmen.  Ich möchte aber erwähnen,  es betrifft nicht nur die Firma Obi ,sondern auch anderer Firmen. Anscheinend machen die Firmen genug Umsatz sonst würden sie sich drum kümmern. Ich gebe halt mein Geld wo anders aus, dort wo ich mich willkommen heißen fühle und die Mitarbeiter sich bemühen. ???";OBI Markt Wien Triester Str.
2022-10-26T06:41:24.223Z;5;;OBI Markt Wien Triester Str.
2022-10-25T08:09:18.534Z;5;;OBI Markt Wien Triester Str.
2022-10-25T06:35:18.286Z;4;;OBI Markt Wien Triester Str.
2022-10-24T14:32:33.329Z;5;;OBI Markt Wien Triester Str.
2022-10-23T08:26:53.571Z;5;Herr. Fantner war sehr hilfreich. Danke Nochmals;OBI Markt Wien Triester Str.
2022-10-22T07:08:22.731Z;4;"Etwas unübersichtlich
Personal aber freundlich und hilfsbereit";OBI Markt Wien Triester Str.
2022-10-21T18:47:42.426Z;4;;OBI Markt Wien Triester Str.
2022-10-20T19:07:37.645Z;4;;OBI Markt Wien Triester Str.
2022-10-19T17:24:53.880Z;5;;OBI Markt Wien Triester Str.
2022-10-19T13:33:02.640Z;5;Gutes Angebot und sehr freundliches Personal.;OBI Markt Wien Triester Str.
2022-10-18T17:51:30.362Z;1;Ok. Sie möchten den Grund wissen, warum nur einen Stern. Kein Kaminholz und die Aussage wir sind gesperrt bezüglich Bestellung ist traurig. Ein Mitbewerber hatte zum selben Zeitpunkt mehrere Paletten von verschiedenen Anbietern.... Da kann ich leider nur einen Stern als Bewertung abgeben.;OBI Markt Wien Triester Str.
2022-10-18T12:34:49.047Z;5;Schön;OBI Markt Wien Triester Str.
2022-10-18T09:53:23.455Z;5;;OBI Markt Wien Triester Str.
2022-10-18T07:06:38.065Z;5;;OBI Markt Wien Triester Str.
2022-10-18T04:38:22.054Z;5;;OBI Markt Wien Triester Str.
2022-10-17T18:25:43.627Z;4;;OBI Markt Wien Triester Str.
2022-10-17T18:00:05.036Z;5;;OBI Markt Wien Triester Str.
2022-10-17T15:32:15.477Z;4;;OBI Markt Wien Triester Str.
2022-10-16T05:56:37.741Z;4;;OBI Markt Wien Triester Str.
2022-10-16T03:50:15.607Z;4;Gut sortierter Baumarkt mit großer Pflanzenabteilung. Durch das vielfältige Angebot manchmal mangelhafte Verfügbarkeit. Die meisten Mitarbeiter sind kompetent  und kennen sich im eigenen Markt aus und sind auch freundlich. Die neue Obi App funktioniert im Markt mangelhaft. Man muss der Umweg über Obi Online gehen, dann wird der Artikel, im Markt in dem man gerade ist, gefunden. Irgend wie plem plem.;OBI Markt Wien Triester Str.
2022-10-16T01:59:44.326Z;5;;OBI Markt Wien Triester Str.
2022-10-15T18:45:37.130Z;3;;OBI Markt Wien Triester Str.
2022-10-15T13:35:56.019Z;3;;OBI Markt Wien Triester Str.
2022-10-15T09:45:33.111Z;5;Ok;OBI Markt Wien Triester Str.
2022-10-13T08:30:14.983Z;2;Ich war auf der Suche nach 3 Produkten. Sie wären zwar im Angebot gewesen, waren aber in den Regalen ausverkauft. Schade;OBI Markt Wien Triester Str.
2022-10-12T13:24:31.860Z;5;;OBI Markt Wien Triester Str.
2022-10-12T11:49:56.866Z;5;Supi;OBI Markt Wien Triester Str.
2022-10-12T06:58:25.833Z;3;Unfreundliches Personal bei det Kassa;OBI Markt Wien Triester Str.
2022-10-11T21:05:52.016Z;5;Hatte heute um die Mittagszeit eine sehr freundliche MAin bei der Info (Firmenkundenkarte in der OBI-App aktivieren) und bei der SB-Kasse (Unterstützung beim Massenscannen). Überhaupt habe ich in dieser Filiale noch nie schlechte Erfahrungen gemacht. So etwas muss auch mal gesagt werden.;OBI Markt Wien Triester Str.
2022-10-11T19:19:31.755Z;5;Ein sehr gut sortierter Obi. Auch bei einer Frage helfen Mitarbeiterinnen und Mitarbeiter schnell und zielführend. Ich bin sehr zufrieden. Vielen Dank!;OBI Markt Wien Triester Str.
2022-10-10T11:11:57.505Z;5;"Da ich gerade meine Wohnung renoviere war ich in letzter Zeit sehr häufig in dieser Filiale. Herr Fantner hat mir bei sehr vielen Angelegten wirklich weitergeholfen.
Ich wurde von ihm ehrlich und kompetent beraten und war immer zufrieden mit den erworbenen Artikeln. Er ist freundlich und sympathisch. Ich schreibe diese Bewertung, da dies nicht die Regel ist und es mir einfach sehr positiv aufgefallen ist.";OBI Markt Wien Triester Str.
2022-10-09T09:07:12.463Z;5;Große Auswahl;OBI Markt Wien Triester Str.
2022-10-09T04:25:20.796Z;3;Ist ganz okay. Manche Preise sind überteuert. Bekommt man wo anders billiger. Einige Kassenkräfte sind sehr unfreundlich. Von den Abteilungen, die sind sehr hilfsbereit und freundlich.;OBI Markt Wien Triester Str.
2022-10-08T20:36:38.377Z;5;Süper;OBI Markt Wien Triester Str.
2022-10-08T13:30:41.759Z;5;;OBI Markt Wien Triester Str.
2022-10-08T10:30:12.115Z;4;Guter Obi;OBI Markt Wien Triester Str.
2022-10-06T20:32:01.183Z;5;;OBI Markt Wien Triester Str.
2022-10-06T18:20:42.659Z;5;;OBI Markt Wien Triester Str.
2022-10-06T14:32:55.536Z;4;;OBI Markt Wien Triester Str.
2022-10-06T04:51:00.279Z;4;;OBI Markt Wien Triester Str.
2022-10-05T17:20:27.367Z;2;Unfreundliche Personal(nicht alle aber...);OBI Markt Wien Triester Str.
2022-10-04T11:28:19.836Z;4;Personal nett und bemüht. Einkauf war erfolgreich. Handdesinfektion war leer.;OBI Markt Wien Triester Str.
2022-10-04T07:55:17.838Z;4;;OBI Markt Wien Triester Str.
2022-10-03T16:23:33.765Z;3;Geht so;OBI Markt Wien Triester Str.
2022-10-03T11:55:23.472Z;5;;OBI Markt Wien Triester Str.
2022-09-29T12:57:33.961Z;5;Freundliches Personal;OBI Markt Wien Triester Str.
2022-09-29T06:49:58.857Z;5;Grosser Parkplatz kostenlos freundliche und fachlich versierte Bedienung;OBI Markt Wien Triester Str.
2022-09-28T18:50:12.778Z;2;;OBI Markt Wien Triester Str.
2022-09-28T06:32:00.972Z;4;;OBI Markt Wien Triester Str.
2022-09-27T17:40:49.931Z;4;Ein normaler OBI Markt.;OBI Markt Wien Triester Str.
2022-09-27T16:06:45.622Z;5;;OBI Markt Wien Triester Str.
2022-09-27T16:03:04.118Z;5;;OBI Markt Wien Triester Str.
2022-09-27T09:01:06.544Z;5;;OBI Markt Wien Triester Str.
2022-09-25T19:29:23.915Z;5;;OBI Markt Wien Triester Str.
2022-09-25T12:49:59.351Z;5;;OBI Markt Wien Triester Str.
2022-09-25T12:11:48.536Z;5;;OBI Markt Wien Triester Str.
2022-09-25T10:55:15.144Z;4;;OBI Markt Wien Triester Str.
2022-09-25T06:36:39.656Z;3;Grundsätzlich ist OBI gut. An der Qualität des Personal darf man sich schon mal Gedanken machen.;OBI Markt Wien Triester Str.
2022-09-25T00:06:00.319Z;5;;OBI Markt Wien Triester Str.
2022-09-24T08:10:16.755Z;5;;OBI Markt Wien Triester Str.
2022-09-23T22:13:04.638Z;5;Freundliche an getellte;OBI Markt Wien Triester Str.
2022-09-23T13:13:42.966Z;5;;OBI Markt Wien Triester Str.
2022-09-22T18:28:07.190Z;4;;OBI Markt Wien Triester Str.
2022-09-21T22:49:54.661Z;5;;OBI Markt Wien Triester Str.
2022-09-21T21:46:09.968Z;5;????;OBI Markt Wien Triester Str.
2022-09-21T12:17:59.938Z;5;Herr Fantner war sehr freundlich und hat mich ausgezeichnet beraten, sowie auf ein tolles Angebot aufmerksam gemacht.;OBI Markt Wien Triester Str.
2022-09-20T14:31:45.759Z;1;Ich dachte super ein Obi in der Nähe doch schon beim ersten Einkauf hat mich der übermitivierte Kaufhaus Security eines Diebstahls bezichtigt wie sich dann herausstellte das ich nichts gestohlen hätte dürfte ich gehen und fand es zeitraubend dennoch amüsant. Bei meinem nächsten nächsten Besuch bei diesem Obi wollte ich mir eine Oberfräse um teures Geld kaufen als ich bei den Geräten ankam war schon wieder dieser über motivierte Security da und behauptete ich hatte Hausverbot und das wegen mir die Polizei da gewesen sei . Der Herr ließ nicht mit sich reden noch wollte er meinen Ausweis sehen der bestätigen hätte können das es sich um eine Verwechslung handelte . Kurz gesagt  ein ein übermotivierter Security der der dachte er steht Tür beim Nachtclub mit einem machtkomplex. Seit diesen 2 Vorfällen gehe ich lieber ins Bauhaus;OBI Markt Wien Triester Str.
2022-09-17T12:48:26.470Z;5;Good choice, a lot of space, friendly workers;OBI Markt Wien Triester Str.
2022-09-16T18:58:55.035Z;3;;OBI Markt Wien Triester Str.
2022-09-16T18:57:49.120Z;5;;OBI Markt Wien Triester Str.
2022-09-16T17:07:50.851Z;4;Obi ist Bisschen teuer als andere Baumarkt;OBI Markt Wien Triester Str.
2022-09-16T14:40:55.732Z;5;Bekommt man alles für Haus und Garten.;OBI Markt Wien Triester Str.
2022-09-16T12:41:26.192Z;5;;OBI Markt Wien Triester Str.
2022-09-15T19:49:47.263Z;5;Very nice;OBI Markt Wien Triester Str.
2022-09-15T11:14:27.307Z;5;Reservierte Ware lag wie vereinbart bereit. Toller Service!;OBI Markt Wien Triester Str.
2022-09-14T20:42:59.491Z;4;OBI Baumarkt, einfach gut!;OBI Markt Wien Triester Str.
2022-09-14T04:01:27.238Z;3;;OBI Markt Wien Triester Str.
2022-09-13T16:36:30.077Z;5;;OBI Markt Wien Triester Str.
2022-09-13T14:40:59.023Z;5;;OBI Markt Wien Triester Str.
2022-09-13T09:21:11.820Z;5;;OBI Markt Wien Triester Str.
2022-09-13T07:58:56.934Z;5;;OBI Markt Wien Triester Str.
2022-09-12T00:34:30.774Z;5;;OBI Markt Wien Triester Str.
2022-09-11T16:21:50.474Z;2;Stressig! Viel zu wenig Parkplätze..;OBI Markt Wien Triester Str.
2022-09-11T09:32:08.059Z;5;;OBI Markt Wien Triester Str.
2022-09-10T15:20:03.632Z;4;;OBI Markt Wien Triester Str.
2022-09-10T13:00:31.995Z;2;"Heute wurde ich von dem Mitarbeiter der Holz Zuschnitt Abteilung enttäuscht!
Habe 40 Minuten gewartet um zwei Platten 60x40 cirka zuschneiden zu lassen!
Jedem vor mir hat der Mitarbeiter  Platten geschnitten und kanten geklebt! Zwischendurch hat er getracht, und zwei Kunden die er wahrscheinlich kennt,  vor mir  bedient!
Ich habe brav gewartet und als ich endlich dran war hat der Herr zu mir gesagt das er meine Platten nicht
Gleich schneiden kann,sondern ich soll sie nächste Woche abholen!
Ich habe erwähnt das ich aus Baden extra gekommen bin, und er meinte nur das andere leute von viel weiten kommen!
Darauf habe ich mein Zettel mit der angegeben masse vom Pult genommen, zerknitert, mich umgedreht und gegangen!Er hat dan hinterher gerufen das er es doch gleich machen kann,  aber aus Prinzip wollte ich nicht und bin zum bauhaus gefahren!
Zu diesem obi gehe ich nie wieder!!!";OBI Markt Wien Triester Str.
2022-09-10T10:08:49.112Z;4;;OBI Markt Wien Triester Str.
2022-09-09T21:34:58.712Z;5;;OBI Markt Wien Triester Str.
2022-09-09T18:18:13.253Z;5;;OBI Markt Wien Triester Str.
2022-09-09T12:17:03.675Z;1;Sehr schlechte Leute, die arbeiten;OBI Markt Wien Triester Str.
2022-09-07T16:56:40.018Z;4;Rein rauf runter raus. Ware telefonisch bestellt. Wie vereinbart auch zur Abholung da gewesen. Alles in Ordnung. Die Zufahrt zum Markt wegen Baustellen zur Zeit  leider etwas problematisch. 4 allemal verdient.;OBI Markt Wien Triester Str.
2022-09-07T08:21:48.310Z;5;;OBI Markt Wien Triester Str.
2022-09-06T11:33:02.893Z;5;;OBI Markt Wien Triester Str.
2022-09-06T10:54:35.195Z;5;;OBI Markt Wien Triester Str.
2022-09-05T14:57:31.007Z;4;Manche Angestellte haben ein Fachwissen;OBI Markt Wien Triester Str.
2022-09-04T07:39:11.887Z;5;Kompetentes, freundliches Personal;OBI Markt Wien Triester Str.
2022-09-03T16:10:08.195Z;5;;OBI Markt Wien Triester Str.
2022-09-02T15:43:19.141Z;4;;OBI Markt Wien Triester Str.
2022-09-02T11:52:39.157Z;3;;OBI Markt Wien Triester Str.
2022-09-02T11:34:08.873Z;4;;OBI Markt Wien Triester Str.
2022-09-02T09:38:15.200Z;5;Very rich store,you can find everything you need. I go often because of the garden section - they have a huge variety of different flowers.;OBI Markt Wien Triester Str.
2022-09-01T20:00:46.855Z;5;;OBI Markt Wien Triester Str.
2022-08-30T19:08:47.833Z;4;Mit Öffentlichen Verkehrsmitteln gut erreichbar (circa 7 Minuten zum S-Bahnhof);OBI Markt Wien Triester Str.
2022-08-30T17:06:59.837Z;4;You can build anything and plant anything all the tools and instruments you can find their the only sad thing the spiders web every where;OBI Markt Wien Triester Str.
2022-08-30T10:50:32.799Z;5;;OBI Markt Wien Triester Str.
2022-08-30T05:23:59.994Z;5;;OBI Markt Wien Triester Str.
2022-08-29T14:21:30.360Z;1;;OBI Markt Wien Triester Str.
2022-08-29T08:12:58.142Z;5;Sehr groß, viel Auswahl an allen Bereichen. Nette Mitarbeiter.;OBI Markt Wien Triester Str.
2022-08-27T14:59:43.760Z;5;;OBI Markt Wien Triester Str.
2022-08-25T15:55:40.613Z;5;;OBI Markt Wien Triester Str.
2022-08-25T05:32:36.861Z;5;;OBI Markt Wien Triester Str.
2022-08-25T04:46:13.354Z;5;;OBI Markt Wien Triester Str.
2022-08-24T19:07:24.313Z;5;;OBI Markt Wien Triester Str.
2022-08-24T15:38:12.924Z;5;;OBI Markt Wien Triester Str.
2022-08-24T13:09:42.349Z;4;;OBI Markt Wien Triester Str.
2022-08-24T09:28:19.142Z;5;;OBI Markt Wien Triester Str.
2022-08-24T08:06:02.753Z;3;Umfangreiches Sortiment. Unfreundliche Mitarbeiter (Gartenabteilung);OBI Markt Wien Triester Str.
2022-08-24T07:18:48.347Z;4;;OBI Markt Wien Triester Str.
2022-08-23T15:02:22.117Z;5;??? ????;OBI Markt Wien Triester Str.
2022-08-23T11:52:08.310Z;5;;OBI Markt Wien Triester Str.
2022-08-23T08:28:27.355Z;5;Sehr freundlich, menschlich, Fachwissen;OBI Markt Wien Triester Str.
2022-08-22T17:15:41.024Z;5;;OBI Markt Wien Triester Str.
2022-08-22T10:33:22.485Z;5;"Das muss mal gesagt werden , super freundliches Personal in der Eisenfachabteilung /Werkzeugverleih. Ein Herr Martin S. Nachname leider vergessn >_<  , freundlich und fachlich sehr versiert konnte mir bei meinen Anliegen weiterhelfen . (freundlich und fachlich ein Traum)
Einfach super, gerne wieder .";OBI Markt Wien Triester Str.
2022-08-22T07:30:28.002Z;5;;OBI Markt Wien Triester Str.
2022-08-21T10:30:54.498Z;5;"Hey OBi!
Online reserviert, Ruckzuck abholbereit und dann noch diese netten Mitarbeiter am Samstag um 1710h.
Perfekt OBi!
Ein Einkaufsserlebnis der besonderen Art!!!!!
Danke an alle Mitarbeiter dort!";OBI Markt Wien Triester Str.
2022-08-20T09:03:25.863Z;5;Zufrieden...;OBI Markt Wien Triester Str.
2022-08-19T09:40:54.440Z;4;;OBI Markt Wien Triester Str.
2022-08-18T18:53:36.442Z;5;Extrem riesiger Heimwerker- und Baumarkt. 2 Stöckig. Gartenabteilung. Aussenbereich. Tiefgarage. Große Anzahl an Parkplätzen vorhanden. Umfangreiches Angebot an .... fast eh alles.;OBI Markt Wien Triester Str.
2022-08-18T15:18:07.639Z;5;;OBI Markt Wien Triester Str.
2022-08-18T12:04:38.252Z;1;;OBI Markt Wien Triester Str.
2022-08-17T12:50:21.926Z;4;;OBI Markt Wien Triester Str.
2022-08-17T10:05:40.972Z;4;;OBI Markt Wien Triester Str.
2022-08-17T01:48:13.970Z;5;;OBI Markt Wien Triester Str.
2022-08-16T19:47:10.533Z;4;;OBI Markt Wien Triester Str.
2022-08-16T17:50:25.514Z;5;;OBI Markt Wien Triester Str.
2022-08-14T09:06:43.080Z;5;???? ?? ??? ?????? ?? ????? ????? ????  ?????? ?????? ??? ????? ???? ?????? ????? ??????;OBI Markt Wien Triester Str.
2022-08-14T04:43:10.709Z;1;;OBI Markt Wien Triester Str.
2022-08-13T16:57:10.785Z;5;;OBI Markt Wien Triester Str.
2022-08-13T16:08:17.133Z;5;Nice;OBI Markt Wien Triester Str.
2022-08-13T16:07:14.616Z;5;"Mit einem lieben Freund auf der Suche nach diversen Dingen, wie einer Badewannen Armatur. Also zum nahegelegenen Obi...

Hier gibt's alles, dass man zum Basteln und renovieren braucht, flankiert von fachkundigem Personal.

Der eine Punkt Abzug ergibt sich aus nachstehendem Erlebnis in der Filiale.

Als wir in der Badabteilung an den Schalter gekommen sind, war ich arg überrascht, dass nicht ich, die bereits angefangen hatte zu sprechen, sondern meine männliche Begleitung gefragt wurde was wir brauchen....
Das Personal sollte geschult werden, dass auch Frauen valide Ansprechpartner sind und durchaus wissen und artikulieren können was ansteht und gebraucht wird...";OBI Markt Wien Triester Str.
