likesCount;publishedAtDate;stars;text;title
;;;;
;;;;
0;2021-10-13T08:12:18.628Z;5;Brot knusprig, Fleisch excellent. Jedoch ist die Knoblauchsauce nur an der Oberfl?che des D?ners, sodass es in der Mitte und am ENde richtig trocken ist. Der Laden l?uft aber auch mit meinem kleinen Minuspunkt sehr sehr gut :). Schlange war extrem;
;;;;
;;;;
0;2021-10-13T05:28:53.911Z;2;;FERHAT D?NER
1;2021-10-12T21:56:27.752Z;5;Nat?rlich, frisch und lecker.;FERHAT D?NER
0;2021-10-12T20:04:49.794Z;5;;FERHAT D?NER
0;2021-10-12T19:36:33.738Z;5;;FERHAT D?NER
0;2021-10-12T18:10:00.199Z;5;;FERHAT D?NER
1;2021-10-12T18:05:40.330Z;5;Beste d?ner in wien!!!!nur den yogurt solltet ihr weg lassen, erstens weil es sehr kalt ist dadurch ist der d?ner sofort kalt was noch wichtiger ist der Geschmack geht dadurch verloren ,also ich empfehle allen yoghurt wegzulassen , sehr gute Bedienung sehr freundlich hab zu Mittag 55 Minuten warten m?ssen wei? nicht ob ich wieder soviel Zeit  investiere f?r ein d?ner !! Hoffe das sie  bald ein L?sung finden !!;FERHAT D?NER
1;2021-10-12T09:01:14.024Z;5;Dast beste D?ner schmeckt so lecker;FERHAT D?NER
0;2021-10-12T07:13:06.016Z;2;;FERHAT D?NER
14;2021-10-12T06:35:40.859Z;1;Vergesst es teuer und sonst nichts Rindfleisch D?ner bekomme ich auch wo anderst. Und da ist dann auch etwas drinnen. Nicht so dort Fleisch muss man suchen unter dem Salat wenn man das so nennen darf.;FERHAT D?NER
8;2021-10-11T21:02:20.566Z;1;?berbewertet und teuer f?r so einen kleinen d?ner;FERHAT D?NER
7;2021-10-11T21:01:28.455Z;1;Overhyped bis zum geht nicht mehr und zu teuer;FERHAT D?NER
0;2021-10-11T17:15:27.235Z;3;Zu overhyped;FERHAT D?NER
2;2021-10-11T13:35:57.950Z;5;Das ist der beste D?ner (der Welt)den ich bisher gegessen habe. Einfach nur geil.;FERHAT D?NER
0;2021-10-11T11:18:48.278Z;5;;FERHAT D?NER
0;2021-10-11T03:36:40.867Z;5;;FERHAT D?NER
1;2021-10-10T23:40:56.184Z;5;Ferhat ist ein reiner ehrenmann;
;;;;
;;;;
;;;;
;;;;
1;2021-10-10T21:05:18.407Z;5;Hut ab!! wenn doch alle so arbeiten w?rden wie Ferhar D?ner!;FERHAT D?NER
0;2021-10-10T20:47:02.127Z;5;;FERHAT D?NER
0;2021-10-10T16:56:03.738Z;5;Komme aus Kiel, aber irgendwann wird hier All Inklusive D?ner Urlaub gemacht !;FERHAT D?NER
0;2021-10-10T02:02:17.813Z;5;?sterreichisches biorindfleisch in einem Kebab hatte ich noch nie. Beste was gibt, 1 Stunde Wartezeit die sich lohnt. Sogar das d?r?m wird hier frisch zubereitet. Momentan gibt's eine Aktion. Schnell hin;FERHAT D?NER
0;2021-10-09T22:31:55.951Z;3;Kebap ist zwar gut, aber wenn man 1.5h wartet und nichts bekommt und das fast t?glich, dann kann es noch so gut sein.;FERHAT D?NER
6;2021-10-09T16:25:44.161Z;1;Ich habe f?r 180g bestellt und da war so wenig fleisch;FERHAT D?NER
1;2021-10-08T19:55:03.316Z;2;Ja, h?tte gerne einen gehabt, aber zu viele Leute, dauert zu lange. Es sind mehrere P?rchen wieder gegangen inkl. Uns weil zu lange Wartezeit;FERHAT D?NER
1;2021-10-08T16:22:57.318Z;3;Hat uns gut gefallen. Der D?ner ist nicht schlecht. Eine sehr gute Fleischqualit?t die man ruhigen Gewissens essen kann.;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
1;2021-10-08T11:34:34.603Z;3;den Hype nicht wert, der d?ner schmeckt zwar gut aber viel zu teuer und nicht besonderes. und warte zeiten sind katastrophe.;FERHAT D?NER
2;2021-10-07T20:10:32.854Z;5;Stabiler Kebab.;FERHAT D?NER
0;2021-10-07T18:24:33.563Z;5;;FERHAT D?NER
1;2021-10-06T17:33:38.007Z;4;Guter D?ner sehr lange Wartezeit;FERHAT D?NER
17;2021-10-06T13:57:44.006Z;1;Habe mehr ewartet.war pers?nlich dort. Gespart wird am salat und sosse.willst du mehr zahlst du 8,90? f?r einen d?r?m. Einfach zu teuer meiner meinung .und von corona regel halten die auch nicht viel.fleischgeschmack geht so habe besser gegessen. Bin leider entt?uscht.;FERHAT D?NER
1;2021-10-06T11:42:35.730Z;5;S?rad??? g?zel;FERHAT D?NER
0;2021-10-06T02:54:15.114Z;1;;FERHAT D?NER
0;2021-10-05T20:28:45.108Z;5;;FERHAT D?NER
3;2021-10-05T16:47:40.392Z;5;F?r die lange Wartezeit kann der Betreiber wirklich nichts, das spricht eher f?r das Essen.;
;;;;
;;;;
;;;;
2;2021-10-05T14:34:56.815Z;5;Das Warten lohnt sich :) bester Kebab denn ich je hatte????;FERHAT D?NER
2;2021-10-04T20:49:35.491Z;5;Das ist kein d?ner das ist ein Steak so lecker der beste D?ner wien aber 1 stunde warten lohnt sich;FERHAT D?NER
0;2021-10-04T18:25:33.195Z;3;;FERHAT D?NER
1;2021-10-04T16:40:10.792Z;5;Sehr lecker, meine Mitarbeiter haben sich sehr gefreut, einfach k?stlich.;FERHAT D?NER
2;2021-10-04T12:54:37.826Z;2;Bedienung unaufmerksam.;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2021-10-03T18:06:58.491Z;2;;FERHAT D?NER
0;2021-10-03T11:59:04.715Z;5;;FERHAT D?NER
1;2021-10-02T16:22:18.341Z;5;Der erste D?ner den ich mit Rindfleisch gegessen habe. ????;FERHAT D?NER
3;2021-10-01T15:27:32.994Z;5;"Fleischqualit?t ist extrem gut und das schmeckt man auch. ""Hoher"" Preis gerechtfertigt. Allerdings ist der Hype bzw Andrang an Kunden zu gro? sodass man mindestens mit einer Stunde anstehen rechnen muss. Es w?re zu ?berlegen ein anderes Konzept zu machen sodass es nicht zu so langen Wartezeiten kommt.";FERHAT D?NER
3;2021-09-30T18:54:39.926Z;2;Geschmacklich durchschnitt und die Wartezeit (verlorene Zeit) nicht Wert. Einige der Konkurrenten, sind dem Laden hier, weit voraus. Meiner Meinung nach ein reiner Social Media Hype, sonst nichts.;FERHAT D?NER
0;2021-09-30T17:04:53.904Z;4;;FERHAT D?NER
0;2021-09-29T05:08:29.070Z;1;;FERHAT D?NER
16;2021-09-28T18:48:49.168Z;1;Zu lange Wartezeit,  zu kleine Portionen, zu teuer, zu desorganisiert und nur durchschnittlich im Geschmack. Der Hype ist nicht nachvollziehbar.;
;;;;
;;;;
0;2021-09-28T17:52:15.089Z;5;Bester D?ner in Wien!! Perfektes Fleisch und gute gr??e <3;FERHAT D?NER
0;2021-09-28T17:51:18.485Z;5;Bester D?ner Wiens !!!;FERHAT D?NER
4;2021-09-28T14:36:42.540Z;2;Sorry aber ich verstehe den hype ?berhaupt nicht es gibt viel bessere kebab in Wien. Der Preis ist auch nicht berechtigt.;FERHAT D?NER
3;2021-09-28T10:14:42.834Z;3;Gerade einen D?r?m geholt, geschmacklich gut, ausreichende Portion f?r mich, leider den Preis 5,8? und die Wartezeit (40 Minuten) nicht wert.;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2021-09-27T18:58:36.975Z;5;;FERHAT D?NER
0;2021-09-27T16:04:25.664Z;5;Bombe Kebap/Dur?m, aber man muss fast 30 min warten lak;FERHAT D?NER
0;2021-09-26T14:36:52.275Z;1;;FERHAT D?NER
3;2021-09-25T19:46:14.157Z;5;Ich finde den d?ner wirklich gut ??;FERHAT D?NER
0;2021-09-25T13:01:18.859Z;5;Kann ich w?rmstens empfehlen. Der mit Abstand bester kebap Laden in Wien!;FERHAT D?NER
0;2021-09-24T18:17:23.429Z;5;;FERHAT D?NER
20;2021-09-24T16:59:31.165Z;1;Etwas ?ber 1 Stunde lang drau?en angestanden, verdammt viel Andrang.  D?ner war gut, aber keinesfalls durch so einen hohen Preis gerechtfertigt. Fazit: Nie wieder, gibt andere Orte wo man guten D?ner bekommt, aber nicht ewig lang warten muss und ein halbes Verm?gen zahlt.;FERHAT D?NER
0;2021-09-24T14:39:40.201Z;5;;FERHAT D?NER
0;2021-09-24T14:21:49.025Z;5;;FERHAT D?NER
1;2021-09-23T15:58:18.066Z;4;Sehr guter D?ner - man sollte allerdings 30 Minuten in der Warteschlange einrechnen;FERHAT D?NER
1;2021-09-22T22:32:13.968Z;4;Echt sehr lecker, Wartezeit leider meist ca. 1 Stunde.;FERHAT D?NER
12;2021-09-22T19:41:20.606Z;5;Unglaublich Lecker! Verdienterma?en wohl der bekannteste D?ner Laden in ?sterreich, daher kann es durchaus zu l?ngeren Wartezeiten kommen. Die sind es aber wert. Kenne weder geschmacklich noch qualitativ einen besseren D?ner.;
;;;;
1;2021-09-22T14:20:37.461Z;5;mit abstand der beste d?ner in wien;FERHAT D?NER
1;2021-09-22T14:02:48.230Z;5;das beste Fleisch in Wien!;FERHAT D?NER
15;2021-09-21T17:37:11.718Z;1;11,20 f?r ein xxl D?r?m... war aber nur so gro? wie ein normales D?r?m. Auf nachfrage meinten sie dass zuf?llig grade die Waage kaputt ist.;FERHAT D?NER
1;2021-09-21T14:44:08.650Z;4;D?r?m ohne sauce ( man f?hlt sich wie in der T?rkei ) ??;FERHAT D?NER
1;2021-09-20T12:08:52.329Z;5;D?ner schmeckt sehr gut, das Fleisch hebt sich schon sehr von anderen D?nerl?den ab. Das Brot hat eher Sandwich charakter passt aber im Endeffekt gut zum Gesamtpaket. Overall war nach meinem Geschmack etwas zu wenig Gem?se im D?ner, aber das ist nat?rlich geschmackssache.;FERHAT D?NER
1;2021-09-19T15:18:46.259Z;5;Bester Kebab in Wien, alles selbstgemacht. Wartezeiten bis 90 min m?glich.;
;;;;
;;;;
1;2021-09-19T14:09:59.368Z;5;Der D?ner Sandwich ist wirklich sehr gut da sie das Brot auch selber backen. Man muss nur leider recht lange anstehen bis man dran kommt.;FERHAT D?NER
1;2021-09-18T15:56:22.362Z;5;In der Schlange warten? Ja, das stimmt schon. Es lohnt sich aber definitiv diesen D?ner verkostet zu haben. Das Fleisch ist k?stlich, die Beilagen bescheiden, jedoch frisch. Sehr zu empfehlen.;FERHAT D?NER
7;2021-09-18T13:19:06.501Z;1;Ich war drei mal da und sie hatte kein Fleisch - es war 19 uhr;FERHAT D?NER
1;2021-09-17T19:06:24.419Z;5;Bester D?ner.  Fleisch ist ein Traum. W?rzig, rauchig, saftig.;FERHAT D?NER
1;2021-09-17T14:10:50.815Z;3;Guter Kebap aber nicht dem Hype gerecht, Wartezeit zu lange;FERHAT D?NER
0;2021-09-17T12:28:39.743Z;5;;FERHAT D?NER
0;2021-09-16T14:11:05.377Z;5;;FERHAT D?NER
1;2021-09-14T12:09:58.842Z;5;Bester D?ner in Wien - das gegrillte Rindfleisch und die selbstgemachte Br?tchen machen Ferhat zu einem einmaligen Genuss!;FERHAT D?NER
4;2021-09-13T15:04:54.491Z;3;I tried it today after watching the youtube video, it's a very good D?ner, but definitely not the best you can find in Vienna or in the 10th district. It wasn't that juicy and was a bit dry. In other places you get tastier ones, way cheaper and also self-baked bread. But out of the curiosity is worth the try :);FERHAT D?NER
0;2021-09-12T11:26:47.309Z;5;;FERHAT D?NER
1;2021-09-11T17:36:59.166Z;5;Premium D?nerfleisch ? Premium Zubereitung ??;FERHAT D?NER
0;2021-09-11T15:58:23.412Z;1;;FERHAT D?NER
1;2021-09-10T10:08:12.968Z;5;"Alles andere als ein "" Normaler D?ner "" hat eher Ehnlichkeiten wie ein sehr gutes Steaksandwitch .";FERHAT D?NER
6;2021-09-10T10:07:10.783Z;1;The bread was too bad ( not cooked well) and the cashier was so aggressive not friendly.;FERHAT D?NER
2;2021-09-06T22:36:02.083Z;5;Das fleisch ist unbeschreiblich gut;FERHAT D?NER
97;2021-09-04T20:34:57.450Z;1;Es war sehr viel Andrang, 20-30 Leute haben st?ndig drau?en gewartet, 20 weitere Personen warteten drinnen. Viele Personen mussten ?ber 1 Stunde warten, bis sie ihren D?ner bekamen. Dem hinteren Teil der Warteschlange wurde mehrmals gesagt, dass sie wahrscheinlich nichts mehr bekommen w?rden. Dann kam ein Profi-Fu?baller und bestellte mindestens 3 D?ner f?r sich und seine Freunde, die er gleich bekam, ohne sich anzustellen oder warten zu m?ssen. Eine Frechheit gegen?ber allen Personen, die seit ?ber 1 Stunde warteten. Weil au?erdem nicht mehr viel Fleisch ?brig war, hat er 3 anderen Personen, die hungrig gewartet haben, das Abendessen weggenommen. Ich bin dann gleich gegangen und wollte hier trotz langer Wartezeit nichts mehr essen, obwohl die D?ner wirklich hervorragend aussehen.;FERHAT D?NER
18;2021-09-04T17:38:10.942Z;1;Nach ?ber eine std warten sind wir endlich rangekommen,muss ehrlich sagen habe mir viel mehr erwartet als nur das.. Es gibt Definitiv in Wien bessere D?ner Gesch?fte!!;FERHAT D?NER
2;2021-09-03T18:27:27.542Z;1;Ich war ein mal und nie mehr stinkt nach Lamm Fleisch ??;FERHAT D?NER
1;2021-06-22T07:51:14.254Z;5;Bestes Kebab :-)!;
;;;;
;;;;
;;;;
;;;;
0;2021-05-24T18:33:26.601Z;5;;FERHAT D?NER
1;2021-05-23T08:17:19.775Z;5;Yedigim en iyi kebap;
;;;;
0;2020-12-03T00:14:32.016Z;5;;FERHAT D?NER
0;2020-10-22T12:42:45.245Z;5;;FERHAT D?NER
4;2020-09-15T17:42:28.849Z;5;Bester Kebap in Wien ich hoffe es bleibt so gut !!!!BIO FLEISCH;FERHAT D?NER
1;2020-09-06T17:09:11.988Z;5;Ger?ekten nefis bi d?ner herkese tavsiye ediyorum on numara be?y?ld?z;FERHAT D?NER
1;2020-08-20T05:15:22.281Z;5;Halal Bruder;FERHAT D?NER
0;2020-08-17T18:52:19.994Z;5;Sehr lecker;FERHAT D?NER
2;2020-08-14T18:51:21.964Z;5;es ist ein komplett anderes Geschmack ! Ich kann nicht mehr woanders essen !!! Bitte behalten Sie dieses Qualit?t !!!;
;;;;
3;2020-08-12T21:03:39.834Z;5;Beste d?ner beste Qualit?t denn ich kenne;
;;;;
0;2020-08-10T04:22:28.109Z;5;;FERHAT D?NER
2;2020-08-06T19:55:17.731Z;5;Ben ?stanbul?da ya??yorum i?imden dolay? Avrupa?ya gidip geliyorum burdaki sat?lan d?nerleri g?r?nce ?z?l?yordum, ve Avrupa?da d?ner yiyemiyordum. bir arkada??m Ferhat d?ner tasfiyesiyle Almanya?ya giderken yolumuzu uzat?p Viyana?ya Ferhat d?ner u?rad?k;
;;;;
20;2020-08-03T20:47:19.114Z;1;Sehr  lange Wartezeiten +wenn die eigenen Freunde kommen werden sie gleich dran genommen  hab ihn drauf angesprochen wieso das so ist seine antwort war Weltklasse ( ER MUSS ZUM FLUGHAFEN) .;
;;;;
8;2020-08-03T10:50:49.289Z;1;Bu arkadaslarin karni paraya tok galiba. Pazar g?n? gelirsin kapali olur, cumartesi gelirsin saat 4 de d?ner biter, agustosda gelirsin betriebsurlaub olur. B?yle giderse ?nleri fazla s?rmez.;FERHAT D?NER
0;2020-08-03T09:23:58.893Z;4;;FERHAT D?NER
25;2020-08-03T00:11:41.848Z;1;Unh?flicher D?nertyp,  auf Hygiene wird nicht geachtet !! D?nerbrot nass und Gem?se nicht frisch ! Nicht zum weiterempfehlen!;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2020-07-30T16:33:18.293Z;5;Bester D?ner;FERHAT D?NER
0;2020-07-29T13:40:00.726Z;2;;FERHAT D?NER
1;2020-07-28T21:20:41.573Z;5;Delicious food, friendly service - warmly recommend this place if you're up for high-quality, modestly-priced kebab in Vienna! We had the D?ner am Teller -portions for two with Coke for drinks, total 24,80 ?.;
;;;;
0;2020-07-27T18:27:14.562Z;5;Besser geht's nicht! ??;FERHAT D?NER
8;2020-07-27T15:09:57.725Z;3;Lieber Ferhat & Team!;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2020-07-27T10:21:42.400Z;5;;FERHAT D?NER
1;2020-07-26T20:02:33.321Z;5;Extrem freundlich, tolles Essen, entspannte Atmosph?re;FERHAT D?NER
0;2020-07-26T15:32:01.051Z;1;;FERHAT D?NER
8;2020-07-26T12:24:48.800Z;1;Schrecklich zu mittag kebap noch nicht fertig 10min haben die gesagt nach halbe stunde war noch immer nichts da danke f?r nichts;FERHAT D?NER
0;2020-07-26T08:05:45.855Z;5;Ich habe bis jetzt noch nie so einen guten D?ner gegessen , nur die Mitarbeiter sind ein bisschen chaotisch;FERHAT D?NER
4;2020-07-25T19:54:46.959Z;5;Ich musste ein bisschen f?r den D?ner warten , jedoch sahe ich den d?nerspie? welcher mit dem offenem Feuer gegrillt wurde . Ich als Fleischkenner , habe gesehen als einer den d?nerspie? geschnitten hat das es ein rosanes fleisch ist , weshalb ich direkt wusste das es hochwertiges Fleisch ist . Hat wunderbar geschmeckt . Jedoch kam es mir vor das die Mitarbeiter bisschen verwirrt sind . Die Mitarbeiter sollten besser organisiert seien .;FERHAT D?NER
1;2020-07-24T12:53:08.567Z;5;Quality meat, very tasty;FERHAT D?NER
0;2020-07-24T10:32:09.149Z;5;;FERHAT D?NER
2;2020-07-22T14:35:05.290Z;1;Schmutz, schlechter d?ner, lange Wartezeit, inshallah einfach nur der schmutzige;FERHAT D?NER
1;2020-07-22T09:13:04.223Z;4;Schmeckt gut, preis ist auch egal 5? f?r ein D?ner ist normal, vor allem wenn es bio Fleisch ist.;
;;;;
;;;;
;;;;
;;;;
0;2020-07-21T17:11:49.214Z;5;Sehr Lecker;FERHAT D?NER
1;2020-07-21T15:49:20.049Z;5;Der Beste D?ner denn ich in 20 Jahren gegessen habe, alles frisch und wie bei;
;;;;
;;;;
;;;;
0;2020-07-21T15:35:53.226Z;1;;FERHAT D?NER
0;2020-07-21T14:27:20.735Z;5;;FERHAT D?NER
2;2020-07-20T03:47:04.454Z;5;Evanijo mochte den D?ner;FERHAT D?NER
1;2020-07-19T20:07:11.325Z;5;Zu wild;FERHAT D?NER
1;2020-07-18T20:46:30.128Z;5;D?nyan?n en g?zel doneri vede ?efler o kadar temiz ve ictenki ?ok k?yak ?ok temiz insanlar ?ok te?ekk?r ediyorum bu kadar g?zel doner yapt???n?z ve dost?a oldu?unuz i?in.artik hep sizdeyim.;FERHAT D?NER
0;2020-07-18T15:25:29.784Z;5;;FERHAT D?NER
0;2020-07-17T15:46:46.610Z;5;;FERHAT D?NER
0;2020-07-17T03:58:10.365Z;4;;FERHAT D?NER
1;2020-07-16T18:39:37.021Z;5;Als eine Person, die in Istanbul aufgewachsen bist, der D?ner ist sehr sehr lecker!!!;FERHAT D?NER
2;2020-07-16T15:16:39.587Z;5;Ferhat Fehrat Ferhat??;FERHAT D?NER
0;2020-07-16T10:30:52.855Z;5;;FERHAT D?NER
3;2020-07-15T19:36:31.037Z;2;Gestresstes Personal, lange Wartezeit f?r einen unterdurchschnittlichen D?ner...;FERHAT D?NER
0;2020-07-14T18:50:27.511Z;5;;FERHAT D?NER
0;2020-07-14T14:21:26.785Z;5;;FERHAT D?NER
0;2020-07-13T17:04:53.571Z;2;;FERHAT D?NER
16;2020-07-11T17:09:52.563Z;1;Waren heute um 15 Uhr dort! Haben uns hingesetzt kommt die Kellnerin und meint Sie haben ein Technisches Problem??????;
;;;;
;;;;
;;;;
;;;;
0;2020-07-11T14:01:07.608Z;5;;FERHAT D?NER
7;2020-07-11T07:00:53.119Z;1;Richtig schlechten d?ner bude;FERHAT D?NER
0;2020-07-10T11:24:30.566Z;5;Ausgezeichnet! Das Beste D?ner in Wien!;
;;;;
2;2020-07-09T16:47:00.196Z;5;Leckeres d?ner klasse 1A Qualit?t;FERHAT D?NER
1;2020-07-09T16:14:12.276Z;5;??;FERHAT D?NER
3;2020-07-09T01:40:53.790Z;3;An sich ein guter D?ner aber das Rindfleisch war leider schon ausverkauft, sprich konnte nur einen mit Huhn bestellen, doch f?r einen D?ner mit Huhn war er ganz stabil. Nur die Wartezeiten sind viel zu lang, liegt leider am unerfahrenem Personal.;FERHAT D?NER
0;2020-07-08T19:26:25.309Z;5;;FERHAT D?NER
3;2020-07-07T19:43:39.789Z;3;Lange anstehen ist ja in Ordnung aber wenn man dann eine schrippe mit ein bisschen Rindfleisch bekommt dann kann ich nicht verstehen was daran ein guter D?ner ist...;
;;;;
;;;;
8;2020-07-06T20:17:26.642Z;5;Unglaublich nette Leute, sehr herzlich und pers?nlich, Essen war super, einfach ein Muss dort zu essen wenn man in Wien is(s)t. Danke nochmals f?r alles!!;FERHAT D?NER
1;2020-07-06T14:21:25.635Z;5;Bester Kebap in Wien! Frisches Fleisch, selbst aufgespie?t und mit Holzkohle gegrillt, Brote selbst gebacken! Tolles Preis-Leistungs-Verh?ltnis und sehr freundliche Bedienung!;FERHAT D?NER
0;2020-07-04T15:46:43.750Z;5;;FERHAT D?NER
21;2020-07-04T14:34:03.211Z;1;?ber eine Stunde gewartet obwohl max. 10 Leute vor mir waren f?r einen durchschnittlichen D?ner. Nicht zu empfehlen.;FERHAT D?NER
9;2020-07-03T18:19:15.948Z;1;?d?ner? im hot dog (!) brot, sehr kleine portion (in etwa halber normaler d?ner). und das alles f?r 4,50?. haben etwa eine stunde (!!) in der schlange gewartet, weil irgendwelche d?nerpraktikanten am werk waren. wilde nummer. entweder es ?ndert sich was oder ihr seht mich nie wieder, sorry.;FERHAT D?NER
2;2020-07-03T17:32:34.371Z;3;Geschmack 10:10;
;;;;
;;;;
1;2020-07-03T13:15:35.663Z;5;Hab den D?ner heute auch probiert, sehr viel los gewesen um 14 Uhr, dementsprechend war das fleisch nicht so sch?n knusprig, da die qualit?t des fleisches aber gut war, war es trotzdem sehr lecker  :>   man merkt dass sie mit dem ansturm an leuten etwas ?berfordert waren ;
0;2020-07-03T00:26:39.419Z;5;;FERHAT D?NER
1;2020-07-01T19:53:01.823Z;5;Original t?rkisch! Absolut empfehlenswert!;FERHAT D?NER
12;2020-07-01T17:01:34.787Z;1;In youtube sieht alles perfekt aus aber in echt genau das gegenteil.;
;;;;
2;2020-06-30T17:25:01.747Z;5;War heute das erste mal dort und kann nur eins sagen: krank gut;FERHAT D?NER
4;2020-06-30T14:43:05.340Z;5;ich bin t?rke und d?ner ist meine leidenschaft. das erste mal in meinem leben hat der d?nr nach t?rkei geschmeckt.;
;;;;
;;;;
;;;;
10;2020-06-29T11:15:31.986Z;5;Einfach einzigartig. Frisches Rindfleisch wird t?glich geschnitten,aufgespie?t und nur mit Salz und Pfeffer gew?rzt. Schmeckt GENIAL !! Immer wieder gerne.;FERHAT D?NER
18;2020-06-28T15:10:13.297Z;1;Ein D?ner um knapp 5? ist wirklich ?bertrieben! Ich sagte dort , bitte mit So?e ,Tomaten und Zwiebeln! Er hat genau die Sachen die ich wollte nicht reingepackt! Ich konnte aus H?flichkeit nichts sagen ! Der D?ner war eigentlich wirklich lecker aber f?r's so richtig lange warten und am Ende noch die Beilagen den ich wollte nicht dazu gegeben, ist schon wirklich eine Frechheit! Ich hab mich irgend wie verarscht gef?hlt! Ich wei? wirklich nicht wie das wieder gut gemacht werden k?nnte .;FERHAT D?NER
0;2020-06-28T14:57:24.770Z;5;;FERHAT D?NER
1;2020-06-28T13:24:41.552Z;5;Ich hab den d?ner bei Lukas auf sein Youtube channel gesehen, ich wohne leider in D?sseldorf, aber wenn ich sp?ter f?hrerschein mache werde ich aufjedenfall Ferhat D?ner besuchen kommen der Inhaber sieht sehr Sympatisch aus !!.;FERHAT D?NER
0;2020-06-28T11:21:24.326Z;5;;FERHAT D?NER
0;2020-06-27T20:55:17.632Z;5;;FERHAT D?NER
0;2020-06-27T18:45:17.997Z;3;;FERHAT D?NER
0;2020-06-26T13:19:26.065Z;5;;FERHAT D?NER
0;2020-06-25T18:19:42.675Z;5;;FERHAT D?NER
2;2020-06-21T18:04:03.486Z;5;Eines der besten D?ner die ich bis jetzt in wien gegessen habe..;FERHAT D?NER
4;2020-06-21T07:38:09.909Z;5;Pro:   Beste Qualit?t des Fleisches durch Tiroler Alpen-jungrind. Rauchiger Geschmack durch Holzkohlegrill. Keine Zusatzstoffe oder Geschmacksverst?rker, stattdessen setzt man nur auf Salz und Pfeffer f?rs w?rzen.;
;;;;
;;;;
;;;;
;;;;
;;;;
3;2020-06-19T19:12:42.207Z;5;Also wo soll ich anfangen...;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
1;2020-06-19T12:06:03.254Z;5;Bester d?ner der welt!;FERHAT D?NER
0;2020-06-18T06:57:49.798Z;5;;FERHAT D?NER
0;2020-06-16T17:19:07.778Z;4;;FERHAT D?NER
2;2020-06-12T21:51:50.147Z;5;Berlin D?ner und Kent k?nnen einpacken gehen;FERHAT D?NER
1;2020-06-12T14:49:16.773Z;5;Bester D?ner und bestes Falafel der Leopoldstadt.;FERHAT D?NER
13;2020-06-11T15:43:16.490Z;1;Sehr teuer, weil extrem wenig Fleisch f?r ?4,50.;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
6;2020-06-09T15:19:33.171Z;5;Ich kann den D?ner vom Kalb nur empfehlen! Sehr freundliches Team und stets bem?ht den Kunden individuelle W?nsche zu erf?llen. Nettes Ambiente und sch?ner gro?er Gastgarten. Immer wieder gerne :);FERHAT D?NER
6;2020-06-08T16:22:15.166Z;1;Drecksladen nicht empfehlenswert ekelhaftester D?ner in der ganzen Stadt mit verwirrte Mitarbeiter unzuverl?ssig;FERHAT D?NER
0;2020-06-08T15:04:24.786Z;5;;FERHAT D?NER
0;2020-05-22T18:59:53.749Z;4;;FERHAT D?NER
0;2020-03-08T14:45:44.277Z;5;;FERHAT D?NER
0;2020-03-08T06:52:46.231Z;5;;FERHAT D?NER
0;2020-02-28T19:47:10.383Z;5;Gutes Essen f?r faire Preise.;FERHAT D?NER
3;2020-02-20T12:27:37.913Z;5;Einfach Unglaublich, die Philosophie dieses Restaurants kann man schwer toppen, es wird sehr gro?en Wert auf gute Ausgangsprodukte gelegt, die Kebap- Spie?e werden mit ?sterreichischem Fleisch selbst gemacht, was es leider schon sehr selten in Wien gibt,  das Brot und die Saucen sind ebenfalls selbst gemacht und die Mitarbeiter sind sehr nett, zuvorkommend und man f?hlt sich rundum wohl.;
;;;;
;;;;
0;2020-02-19T14:30:08.479Z;5;;FERHAT D?NER
0;2020-02-12T12:51:32.348Z;5;sehr gute lammkotelett zum vern?nftigen preis;FERHAT D?NER
1;2020-02-04T23:47:16.911Z;4;?????? ?????? ?????? ?????? ??? ?? ???? ?? ???? ?????????? ????;
;;;;
;;;;
0;2020-02-03T16:59:18.980Z;5;;FERHAT D?NER
0;2020-01-30T12:10:15.559Z;5;very busy little place with good authentic food;FERHAT D?NER
0;2020-01-25T22:40:48.551Z;3;;FERHAT D?NER
0;2020-01-25T16:25:39.264Z;3;;FERHAT D?NER
0;2020-01-18T12:29:18.542Z;5;;FERHAT D?NER
0;2020-01-07T11:42:00.777Z;5;Cheap and tasty;FERHAT D?NER
0;2019-12-26T17:30:41.636Z;5;;FERHAT D?NER
0;2019-12-16T16:54:11.182Z;5;;FERHAT D?NER
0;2019-12-10T21:31:56.685Z;4;;FERHAT D?NER
3;2019-12-09T04:25:39.694Z;5;Ihr denkt die hohe Bewertung w?re Scam? Ihr denkt das w?re Betrug? FALSCH GEDACHT! Dieses Restaurant hat mich innerlich bewegt und ich hatte Gl?cksgef?hle die ganze Zeit ?ber w?hrend ich gegessen hatte. Das Fleisch war super zart und lecker, die Beilagen in meinem Fall Pommes waren sehr knackig, gut gew?rzt. Die Yoghurt sauce hat mir auch sehr gut geschmeckt. Plus man hat mir Cola in einer Glasflasche serviert. Der beste Geschmack kommt aus einer Glasflasche.;
;;;;
